Date,TECH,FIN,ENERGY,STAPLES,HEALTH
2013-06-19,109.32852026331139,112.51333470694607,101.78950886986486,106.00965225620791,111.18949702580676
2013-06-20,106.8203093691709,109.63928909428473,99.41057972414768,102.98857760283,108.51736691907232
2013-06-21,104.5766139288532,108.92245587286841,99.79877938723149,104.71730973823054,109.14749125139058
2013-06-24,103.4338892652904,106.04528142920317,97.99419277502656,104.31951882868005,108.55010027076821
2013-06-25,103.48708301143404,108.48172060090877,99.0532680841346,104.50014752216117,108.65311761028642
2013-06-26,104.23102102335353,109.28157582104726,99.6721142933666,105.81345041049947,110.03360144654606
2013-06-27,104.63313608756253,110.84230799186408,99.729491520408,106.18040594978162,110.60017482516528
2013-06-28,104.81862388120061,109.81316409108923,99.81602041056588,105.67407962544786,109.35714104293601
2013-07-01,104.67002081140144,110.0565950089746,101.03301866828576,106.47770500340653,109.45663987245511
2013-07-02,104.7230137737701,109.89500391063014,101.64237965208962,106.40126611833803,109.26081773699552
2013-07-03,105.56893491273651,109.47278425039015,101.81431828015661,106.30339448951062,108.98239551573812
2013-07-05,106.10813560108905,111.62693429559165,103.03956955420533,106.41802674090326,110.42995239581556
2013-07-08,105.64428325151935,113.2383907746537,103.65963656412727,107.49011447289445,111.6282059866161
2013-07-09,106.35369552035532,114.45110789131057,105.25302562228582,108.36171549209897,111.68784347351473
2013-07-10,106.61781477392485,113.3913589166544,104.9909037802722,108.19691168944576,111.91670082100313
2013-07-11,109.05036574049485,114.12096476585063,105.8154210521689,109.417120559364,113.0750917328352
2013-07-12,108.56107726697222,115.60848460247179,106.29461009906073,109.63945259071221,113.14384210908857
2013-07-17,109.47237832858265,117.75295136683057,106.97467411480584,108.97842126523464,112.61102731744433
2013-07-18,108.55796185034323,120.23195724684308,107.70462056005066,109.62230120292176,113.52382701338921
2013-07-19,105.41470234552438,120.03654586660969,109.77704937368287,110.20596742930306,115.10526886350596
2013-07-22,105.5696518843601,121.1555985874724,110.06784631402013,109.88330280141328,115.4800655260317
2013-07-23,105.06440151689085,121.1492241592357,110.10236319382132,109.92592890570378,116.40273913910923
2013-07-24,106.63666729926089,120.12380282772706,108.85653018330221,109.47776551064199,116.00190271159987
2013-07-25,106.19173524477554,120.2497901429016,109.5563552114532,109.85129734302157,116.2891418103317
2013-07-26,106.76035675524973,119.51919586687745,109.06636659563557,109.90594777584283,116.64824176257696
2013-07-29,106.83882167943702,118.31876225238152,108.11798895478108,109.54890348125164,116.96862509701349
2013-07-30,107.77431168811687,118.12809835631812,107.8679029975671,109.66068288263808,116.84321656995715
2013-07-31,107.48889547941583,118.95711501066128,108.06456196362836,108.96675683732713,116.66692901609173
2013-08-01,107.9653877589035,121.11930112182125,109.90112983819284,110.09850422647362,117.0701806942757
2013-08-02,108.54195181219409,121.12848312190879,109.80149047695187,109.97596655776898,117.06960415374583
2013-08-05,108.69961009098685,120.85600323516374,109.69875250242379,110.26269652751893,116.93374212379943
2013-08-06,108.36849488196751,119.01904148883888,109.17300181289595,110.29903880703868,116.75659044614241
2013-08-07,108.39969226751404,118.16492448672162,109.10695767433509,110.00324647636921,116.49661747607031
2013-08-08,108.78334275216656,118.10716746088536,109.73117177827574,110.02129664072899,116.35169353503522
2013-08-09,108.16883879087288,117.4075545781648,109.12706562690254,109.58633865385967,116.03394010543306
2013-08-12,109.47597165242018,116.88516239053426,108.48819339762517,109.41557848214873,115.80059619221241
2013-08-13,109.95792126326249,117.89038236901183,109.21879186824923,109.19836362589174,116.43215826331974
2013-08-14,110.74861712778316,117.72081776047618,108.84355355584799,108.57769111894895,115.24335405671135
2013-08-15,107.66600730276217,116.12879389120717,108.45967469210824,106.7738785332562,113.76179883141153
2013-08-16,107.35193874827367,115.91542220020546,108.08352788705791,106.19796598902924,113.21888718408337
2013-08-19,107.4340930704223,113.94261826991116,106.33511630252058,105.88795073150285,113.53788187666058
2013-08-20,107.67965840900358,114.75538623316012,106.61959705911235,105.52428995280519,113.53025185555296
2013-08-21,107.23623692901478,113.79415278945217,105.72972451264728,104.84945611830784,112.77943269628337
2013-08-22,107.89110889677076,115.15971498942443,107.10317686040895,104.96683244418938,112.80191834252102
2013-08-23,109.00019592146297,115.21332753787013,107.75752571778064,105.5066134506871,113.23601669038497
2013-08-26,108.91206829445397,114.4431126252066,107.5776292686712,104.45016936871272,112.44471795161179
2013-08-27,106.9469351785514,111.31694238939858,107.10732868070423,103.89311327928614,111.23491814815603
2013-08-28,106.86694317396895,111.39426848141171,109.22297394177016,103.51477418736417,111.32541941891783
2013-08-29,107.0607896498668,111.69592574024445,107.76911087950927,103.50037297199933,111.52053018088894
2013-08-30,106.67237227633275,111.16749335607625,107.61847601945922,104.14871458149815,111.1765628785896
2013-09-03,106.10838134185154,112.66678167187737,108.37922040448973,103.88030009075382,110.9711823588236
2013-09-04,107.09874004910857,113.4111468728955,109.27205819435677,104.18041419341147,112.19951412410076
2013-09-05,106.83429592362891,113.95171799490052,109.77893538523146,103.63767959723573,112.47543325168326
2013-09-06,106.80494774643097,113.69910227574213,110.14344762672476,103.89631615839261,112.35099830246314
2013-09-09,108.4173166140018,114.99082429673855,111.34471091717275,104.75948152673575,112.84717294201027
2013-09-10,108.78371524662798,117.2259810478196,111.4606073390854,104.91163068856828,113.63943748275575
2013-09-11,107.97272485371082,116.96211952191742,112.58290375558808,105.45208206737459,114.67820918142965
2013-09-12,107.77357123999114,115.65151004791008,112.22735138779866,105.24056660897973,114.06786503372525
2013-09-13,108.22372356991647,115.98202891289331,112.34278908038273,105.88992625777524,114.08048753006193
2013-09-16,107.73284585524814,117.33639782312513,112.43541502434522,106.794790183603,114.83767371804616
2013-09-17,108.56958027805771,117.47155555202087,113.12621285122913,106.86449688796085,114.4297311903149
2013-09-18,110.19640191494204,118.68508636380311,114.69164036299206,108.60708123600709,115.20759218515653
2013-09-19,110.63633345051022,117.87280450524042,114.45377029068406,107.99052183280769,114.12649573281573
2013-09-20,109.72377579054023,117.50147170795775,113.65419507889412,107.52662441469141,113.89537212358726
2013-09-23,110.36143413311072,114.74509681566498,113.29027136453944,106.96904623279036,113.74901715496115
2013-09-24,109.86159689927631,113.2419212060231,113.60574105761158,106.3039744235097,113.05026556537092
2013-09-25,109.96490167713182,114.03388563094776,113.52288808475448,105.36617058056883,112.09109319768844
2013-09-26,109.45617465371858,113.75623259414888,113.53016314945438,106.13217335775207,112.16623086154532
2013-09-27,108.80721136129429,113.24724135165984,113.17340818402464,105.39218225653748,112.01414207273994
2013-09-30,108.18866632701172,112.29037714141243,112.1720030181057,104.14553850222683,111.71427123506292
2013-10-01,108.84546644793764,112.8166306091275,112.85494078384153,104.59822093628144,113.27424369483454
2013-10-02,109.38161811944522,113.01196390128814,113.1182026596657,103.98744039606915,113.22710249053097
2013-10-03,108.21436292478563,112.30489092173966,112.24486670179057,103.54992483975556,112.42779509723579
2013-10-04,108.40581400223135,113.16559068708858,113.2009579007245,103.60485732701537,113.06479500856778
2013-10-07,107.90153069213765,111.27068016135631,112.60292641694679,102.96809943305058,112.12812692492682
2013-10-08,106.53217038983391,110.04823091021525,111.54079009396168,103.45537418657949,110.9685847684939
2013-10-09,106.67982956774524,110.63227382962863,110.98463769293963,103.99555434052058,110.95203964088797
2013-10-10,108.75428789963857,113.74014801813625,112.71774994932184,105.79734781693037,113.02435919489841
2013-10-11,109.71284686197956,113.92979024585892,114.0895905883136,106.2269549168462,113.48917550555231
2013-10-14,110.31606650554562,114.54851228774838,115.07156306132191,106.43233268686822,114.11558599426219
2013-10-15,109.90002829369843,113.47909366994571,114.45533519782106,105.6629976702008,113.45870438152762
2013-10-16,110.395299273391,116.67333561278939,115.83860478556778,107.20506914808871,116.42651488226296
2013-10-17,110.62686216517967,116.74747959365324,115.79391298273669,108.33185112499339,116.61686763509975
2013-10-18,110.99811055348204,116.80673405172324,116.79860246925924,108.34618299804937,115.69815619078557
2013-10-21,111.80675151005876,116.68952052484399,116.56613533001665,107.73137190345545,115.00121050480085
2013-10-22,111.11434469264,116.38578649978753,117.34253259671623,109.30002076409284,115.8082421393004
2013-10-23,109.97221414720002,114.93146909560801,115.61291612974483,109.29504155368377,115.57298518220713
2013-10-24,110.64602171716416,115.01666490561566,116.61881978878503,108.84626049981098,115.32612460313125
2013-10-25,112.27404882991539,115.64651390727522,116.98980658719324,109.12072964971156,115.44908348238845
2013-10-28,112.54480676879854,115.49247654913937,116.9246461252359,110.83172166428919,114.81837199856255
2013-10-29,112.76478996566352,115.58131850023857,117.99733407360733,111.86577324273132,115.89330995580802
2013-10-30,112.8714584556886,115.47187864149167,116.75058711604531,111.02019030386863,115.16073513654035
2013-10-31,112.50392723476452,113.77740876295186,116.6333595532944,110.40431310710672,114.69874810144918
2013-11-01,112.35697834767969,114.42613721372533,116.12651792691186,110.97663267141542,115.70247887077241
2013-11-04,112.9807761626998,114.37514416834296,117.51875810835621,111.1102419374435,116.05614182970739
2013-11-05,113.50005708414506,113.83162355815892,116.5573698827949,111.09856094519417,115.96472289023139
2013-11-06,115.05943040008016,114.1785627558313,117.63686813068111,112.75878278931377,116.78256597184958
2013-11-07,113.88540693756417,112.65814816348568,115.66570102601624,111.54148968408882,116.45194112423025
2013-11-08,115.07208208657495,116.29425285932875,116.83648755739048,111.99988142639603,118.1448055452873
2013-11-11,114.91473585874263,116.70894255942441,116.91891904973915,111.9561028459544,118.10935764482898
2013-11-12,115.5649734146059,115.82879479731965,115.34054438386197,112.10812602028169,117.87657563642766
2013-11-13,116.7032961055125,116.90941311328933,116.10179222054646,112.69608433594469,118.61142978588425
2013-11-14,113.78300515277853,117.58991588246049,116.35110919166564,113.31139500841003,119.23350059123017
2013-11-15,114.2031943131369,118.4993283614075,116.99237463424741,113.46465523928013,119.95322544851167
2013-11-18,113.36072477173049,119.17225954895481,116.18594501736885,113.1123930512,119.62606773614463
2013-11-19,113.24090132196724,120.1879032548865,116.1779516780553,112.9270634736672,119.99865009012916
2013-11-20,112.91636917934449,119.68596607785453,115.63759334677516,112.82674169477282,120.09447850044634
2013-11-21,114.37516058722268,121.88069117421752,116.7400553200744,113.39723238203503,120.63038398461359
2013-11-22,113.10478391296395,122.68666054816502,117.70032513051936,113.87347520524393,121.30376191332594
2013-11-25,112.97190401958228,123.7143193765121,116.40622391917164,113.93509083076103,121.81772261480832
2013-11-26,113.1531368006661,123.18305748703868,115.9738563325813,113.49190129539303,121.54067140411028
2013-11-27,114.3739849455057,123.26181647474431,114.92038194986395,113.37803039493221,121.74259859061556
2013-11-29,115.04108348706121,123.04062071639648,114.82803787586641,113.38815742114355,121.50269291479718
2013-12-02,114.58865369747815,122.86096817446031,114.53357083155386,112.73043267840421,121.5161896006077
2013-12-03,115.16581862551769,121.79153172282258,114.82590321212452,113.1006928487166,120.28209803744654
2013-12-04,115.66472702815702,122.13727424264695,114.5521928071127,112.28202105309018,119.83637911608737
2013-12-05,115.21760333434679,120.04569042364182,113.76506592108203,111.20905554438596,118.83392849546017
2013-12-06,116.47238231623021,121.27007755869256,113.93415984620849,112.9185216938885,120.35038849554216
2013-12-09,117.06485731287609,121.97018161885967,113.76727400488456,112.8427098038096,120.32416305733314
2013-12-10,116.02809291473444,122.03179963768578,113.65814919402126,111.56636014111972,120.0512099183973
2013-12-11,114.65663440543052,120.15577516248351,111.97654608207506,111.98400387629009,118.0645138203686
2013-12-12,113.38898216734408,120.44704258701131,112.66836520084456,110.13386312798686,116.40085179637269
2013-12-13,112.1037733561573,120.44092263831558,112.37835730412978,109.9545767228649,116.37508925874911
2013-12-16,113.19134828727174,121.11417990200121,113.27099592206974,109.73933898764207,116.51533146230707
2013-12-17,113.37868022751346,120.33836594792908,112.25268659131761,108.99245226897393,116.10026018080954
2013-12-18,114.43952136221802,123.76045288069011,114.33326666858945,110.71961401785958,119.07690445041274
2013-12-19,115.36102319152153,123.85234483876526,114.77021379283843,110.23142099757308,118.75428705939078
2013-12-20,115.7470452963355,123.99968608795409,115.43618952174324,110.58114709376446,118.8812449899474
2013-12-23,117.60553582202873,124.79323550549002,115.18438154823967,110.60581934597984,119.6647860578645
2013-12-24,118.28258761734011,124.87847941874092,115.95528911882779,110.7381386711004,119.42304861547962
2013-12-26,118.96085604057825,124.8630443614096,116.92882233755107,111.28567405162748,120.23450341039425
2013-12-27,119.03537152360487,124.79019297419643,117.50762833675876,111.72546923161386,120.25096620640325
2013-12-30,119.28604365038007,124.2514550250615,116.4395776383081,112.079158619838,120.4036981635939
2013-12-31,120.10190989205842,124.77938776906703,117.33385475135327,111.98773592971816,120.34172014975482
2014-01-02,118.7267119773144,125.32931328184137,115.83375834235885,110.91918761212636,119.49555882091599
2014-01-03,117.87652903801249,126.90432252432862,115.68980054650986,110.70861410833952,120.29998519071898
2014-01-06,117.15241658157689,127.85156778184287,115.60014393371556,110.53002888970829,120.49625026883663
2014-01-07,117.8383309044643,127.32188824015964,116.42414058282517,111.220641863405,121.88918379627427
2014-01-08,117.32529538272244,128.29468321475338,115.64092530901415,110.18200651588326,121.80248052071106
2014-01-09,116.50672561074549,128.80076891800368,115.23716067833804,110.59922532163924,121.99379099478207
2014-01-10,117.31011224523316,128.38754772740165,115.214933012102,110.96871084834316,121.7282474629172
2014-01-13,116.46201092125752,126.47720034324496,113.40178589556145,109.96697207288916,122.59826509920482
2014-01-14,118.89548958201914,127.24670598509186,114.8668487667164,110.48018459617043,123.28419934694872
2014-01-15,120.68481380123445,129.84728146456322,114.87739819720075,110.5279090128659,123.47311173528188
2014-01-16,120.4424259696684,127.86860772884117,114.65533411734353,110.24124465358933,122.73402783330012
2014-01-17,118.80030856086967,127.38390371365706,114.94728517577137,109.38203710159743,122.35492389973079
2014-01-21,118.8251742170655,126.82077310628779,115.51687933541575,109.92528289852808,122.1854973976467
2014-01-22,118.44241411030323,126.96411289587404,115.79249659065695,109.24527688511209,121.49011251945257
2014-01-23,118.37256011898137,124.86107344736138,114.42365896502396,108.19244240686947,120.52466590609629
2014-01-24,117.11003962545972,122.03559174428173,112.05830936813821,107.45531032270115,118.35912874512024
2014-01-27,116.11958112894204,121.16792505956582,111.33738174209327,107.19358589432704,117.93161726322077
2014-01-28,114.71148550804364,122.92853911289944,112.37071666799227,107.9265398785256,118.79584303413296
2014-01-29,114.30912786235379,121.46354775295181,111.48667840929463,105.83190237870616,117.45189562786045
2014-01-30,115.05541876565202,122.67706644124368,111.87298883559944,106.15099086629085,119.7024555446801
2014-01-31,115.1420938221642,121.061103416413,109.80673380343224,105.58909860028373,118.77328667366862
2014-02-03,112.76367378664685,118.34692523053538,108.03774814484397,103.58214481903094,117.04569370381148
2014-02-04,113.22448672885027,119.319035905104,109.07386905035304,103.99265304771616,118.47297822590295
2014-02-05,112.95893378916956,119.1622415337798,108.22503892193527,104.38568008128908,118.236534193361
2014-02-06,114.6419710147059,121.22848166284426,110.2453050929604,104.78169214515935,119.09928123672573
2014-02-07,115.88602939245402,122.3715904919048,111.48137648593135,105.42598135854568,120.69115720918096
2014-02-10,116.76691821005764,122.20838755608105,110.60984160051932,106.29822466103485,120.6524952643596
2014-02-11,117.70099576199429,123.66426906408405,112.04725091036536,107.33280604947828,122.64388532602817
2014-02-12,118.25120585412974,123.53882141928851,111.64544735440167,106.83720538247748,122.05115379356282
2014-02-13,118.47673527443257,123.78769081537679,111.75526649657608,106.776991178122,122.83259854047219
2014-02-14,118.553858661038,123.62561814792458,113.12319406666566,107.19077870537713,124.0772853791811
2014-02-18,118.35586856468234,123.50020692864214,113.32828625344018,105.79607987446008,124.16609700615298
2014-02-19,117.59086831261885,121.45083525756975,113.17901132865906,104.91448666419782,123.21924711625405
2014-02-20,117.96901838005762,121.94411783976066,113.97820433464791,104.95587744258997,123.91515894667945
2014-02-21,117.2608316657496,121.99170221952708,112.93330415240297,104.74231597799472,123.74002624011437
2014-02-24,117.40016471594627,123.45243294330952,115.13978578826038,105.2684264794235,124.95198252996482
2014-02-25,116.82333640452818,121.99712008452114,115.72863693297337,105.62451783150928,124.70000232451386
2014-02-26,116.98880686885853,121.70468917645587,115.83109886415912,105.82649725036266,125.27278249708552
2014-02-27,117.92415003553079,122.48957731752192,116.10449955669411,106.13682078958327,125.94439770573132
2014-02-28,118.10832528818109,122.93032649013966,116.57345173272644,106.88784400937736,126.61470996980368
2014-03-03,116.99009286423494,121.41301534928684,115.76909161543662,106.00200821180094,125.76280416783499
2014-03-04,118.45763254591155,124.02799840111918,116.76924030333518,107.28574353406695,127.93677512858252
2014-03-05,118.32503680657429,126.1403948497991,115.6089900834506,106.97777921933236,127.4411096768663
2014-03-06,118.32580710781669,126.99234228676868,115.97052899406937,107.32829693223884,127.31545755623783
2014-03-07,117.69107127602771,127.7042320922468,116.28229920656892,107.4731043849485,127.32192581496764
2014-03-10,117.8285781715388,127.79543622863822,116.55957639511631,107.54433009722501,127.57832775044551
2014-03-11,118.01566806907675,125.7652419843129,115.14638759195408,108.25053864150007,127.22919338794807
2014-03-12,118.22120056491715,125.56730401074051,115.17443736888336,108.12570417602359,126.87672155890499
2014-03-13,116.68328365653895,124.24289159745318,114.21627884010961,107.57049339586162,125.10801183758666
2014-03-14,116.0221964968093,122.78726016455666,114.28494636142257,107.4338771189409,124.51350213179096
2014-03-17,117.07435440085156,124.62239452115888,115.25581447136628,108.31025079281453,125.90966888646429
2014-03-18,118.82877155089555,125.48737005678734,116.28545953890239,108.34436546778832,126.91286880858803
2014-03-19,118.66831437601535,126.08068778766159,115.39543481476291,107.34239015984876,126.93570906129563
2014-03-20,119.68739684493899,129.01648284601953,116.33975204512801,107.87717693988976,127.18345422471218
2014-03-21,118.78411087006857,128.15316314659825,116.7121211661961,107.98612592045427,127.08890994490282
2014-03-24,119.57376641139028,127.98197345560018,116.75846158309828,108.42796449488772,125.94900285542047
2014-03-25,121.05170478296301,127.42341613594033,118.18814650220466,109.01536604845026,127.3747807023781
2014-03-26,120.81851286916962,126.40052682456975,118.36929785694052,109.03881869717955,128.20414023498904
2014-03-27,120.16366562461671,125.19328157763961,119.41243430228694,109.01473320552395,127.83176460196796
2014-03-28,121.54559479435278,125.19216261352094,121.03262997242233,109.20254713249582,127.90952607202357
2014-03-31,123.05619773684681,126.44916479944067,120.97251236768396,109.79780413319314,128.92005581090498
2014-04-01,124.80835003793919,127.07936184557987,121.32436944317027,109.2995611667398,128.45184227361835
2014-04-02,124.37615438470783,127.27417801350913,121.6155146444296,109.30130598626884,128.84357485024842
2014-04-03,124.14738252551534,126.7924908666216,121.78317788621995,109.26490872079555,129.07396539005492
2014-04-04,122.25426430236949,124.92565130148377,121.37635499162394,109.11392108717193,128.64411096157644
2014-04-07,121.96820812668874,122.61217472964208,120.12341182607875,110.12593677406906,126.86278246238491
2014-04-08,122.94246697240693,122.44235324339098,120.98604765160295,110.89419525830854,126.07249191221311
2014-04-09,124.31496984756411,123.56519793044207,121.93231709332035,111.0748091426869,127.77400055042065
2014-04-10,121.63255198605614,120.51442381132036,120.05154878339171,110.59527664356494,125.39399077880142
2014-04-11,120.43445929606837,118.50570171116503,120.57914405583232,109.90954032556404,124.40907072732385
2014-04-14,121.6451359976595,120.06644729666662,122.09323125473144,110.52378092057043,124.88743301482224
2014-04-15,122.15892719630568,121.26660957034832,123.80038926866703,111.49637341845802,125.90591193958363
2014-04-16,123.1494013941407,121.53439803801814,124.89738259248139,112.53324756222646,125.90837663890882
